Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
e703884f-010f-41f1-88ee-40a6ca470236,"2020-06-13, 04:45:54 PM",Accountant,DescribeEventAggregates,,,,us-east-1,AccessDenied,78.61.164.62
29a8d8c7-aa7c-41ef-85d4-446a69962b14,"2020-06-13, 04:45:51 PM",Accountant,ChangePassword,,,,us-east-1,,AWS Internal
1629613b-9981-4fbe-868f-79c93089f01c,"2020-06-13, 04:45:43 PM",Accountant,ConsoleLogin,,,,us-east-1,,78.61.164.62
e9ce956d-f8f6-4928-89bd-01985eae13d0,"2020-06-13, 04:45:25 PM",CloudTrail,DescribeEventAggregates,,,,us-east-1,AccessDenied,78.61.164.62
6caa7b66-d89e-4e1f-bd64-e01b309bfc56,"2020-06-13, 04:45:18 PM",CloudTrail,ChangePassword,,,,us-east-1,,AWS Internal
14aaab09-d3d1-4c63-9463-221de8c26c6b,"2020-06-13, 04:43:53 PM",CloudTrail,ConsoleLogin,,,,us-east-1,,78.61.164.62
2bf66665-3b7c-412f-906d-361de789298c,"2020-06-13, 04:43:08 PM",root,ListAccountAliases,,,,us-east-1,,78.61.164.62
7ea18cf1-32cf-40f7-85b5-7ee454e436a8,"2020-06-13, 04:43:08 PM",root,GetAccountPasswordPolicy,,,,us-east-1,,78.61.164.62
7f340714-9269-4696-b040-20c8edbe4f63,"2020-06-13, 04:43:08 PM",root,DescribeEventAggregates,,,,us-east-1,,78.61.164.62
832dfda5-e32b-4b25-a209-1e6404b23ab2,"2020-06-13, 04:43:08 PM",root,GetAccountSummary,,,,us-east-1,,78.61.164.62
d27cd4e0-d3fc-4fb4-bd94-f872db8c60d1,"2020-06-13, 04:43:08 PM",root,ListAccessKeys,,,,us-east-1,,78.61.164.62
e41e9d35-8600-48b7-8632-0b66ac3110eb,"2020-06-13, 04:43:08 PM",root,ListMFADevices,,,,us-east-1,,78.61.164.62
643d3ab2-cfd8-4725-8777-5840f50e2eca,"2020-06-13, 04:43:07 PM",root,GetAccountSummary,,,,us-east-1,,78.61.164.62
86584ce9-018d-4a0a-b0ae-63397bcbb9a7,"2020-06-13, 04:43:07 PM",root,ListAccountAliases,,,,us-east-1,,78.61.164.62
9af4ba80-1b03-4b77-8a3c-25c7abbd61ce,"2020-06-13, 04:43:07 PM",root,GetAccountPasswordPolicy,,,,us-east-1,,78.61.164.62
c2c0c1c1-1233-4be8-9c72-682d3b846a2d,"2020-06-13, 04:43:07 PM",root,ListMFADevices,,,,us-east-1,,78.61.164.62
fed39ead-7af8-47b9-a26d-f9a8fb0bba33,"2020-06-13, 04:43:07 PM",root,ListAccessKeys,,,,us-east-1,,78.61.164.62
4485fd65-20ee-49f7-82a2-a0e54f0d333d,"2020-06-13, 04:43:06 PM",root,DescribeEventAggregates,,,,us-east-1,,78.61.164.62
f531c0a1-a151-41a2-b2a1-bf882e726c38,"2020-06-13, 04:43:01 PM",root,ConsoleLogin,,,,us-east-1,,78.61.164.62
294e0086-a5f8-4bac-8fa0-5f60a47d849d,"2020-06-13, 04:38:39 PM",root,ListPolicies,,,,us-east-1,,78.61.164.62
2b1b8d4c-c1f3-4efe-b76a-d1a27ee3a7cb,"2020-06-13, 04:38:38 PM",root,CreateLoginProfile,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""}]",,us-east-1,,78.61.164.62
3561e6b8-bc87-4f98-8d16-1cf078135914,"2020-06-13, 04:38:38 PM",root,AttachUserPolicy,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/IAMUserChangePassword""}]",,us-east-1,,78.61.164.62
691a5233-63c1-4362-956a-e9d33207a459,"2020-06-13, 04:38:38 PM",root,AddUserToGroup,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",,us-east-1,,78.61.164.62
6be4fa21-e689-4e4c-93ca-4b609f68ac42,"2020-06-13, 04:38:38 PM",root,ListGroupsForUser,,,,us-east-1,,78.61.164.62
6d21989b-0bf8-4310-bb11-e04b3bf69313,"2020-06-13, 04:38:38 PM",root,GetPolicy,,,,us-east-1,,78.61.164.62
b70a16a1-bcf2-4377-a8df-42c54c1d8444,"2020-06-13, 04:38:37 PM",root,CreateUser,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDA5PSL2H554MKGCLPJ7""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::926798200699:user/Accountant""}]",,us-east-1,,78.61.164.62
f68d6e97-2e20-4eef-9c77-93ad58d40761,"2020-06-13, 04:38:37 PM",root,ListUsers,,,,us-east-1,,78.61.164.62
71024049-14a6-4574-945c-cb5adbdf98de,"2020-06-13, 04:38:06 PM",root,ListAccountAliases,,,,us-east-1,,78.61.164.62
9c3c5670-f163-4a6a-be97-e401d60f3d36,"2020-06-13, 04:38:06 PM",root,ListPolicies,,,,us-east-1,,78.61.164.62
2ec87f87-efb9-47a2-bf41-4177ca9b184a,"2020-06-13, 04:38:04 PM",root,CreateLoginProfile,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""}]",,us-east-1,,78.61.164.62
758b6c02-d16f-4a3b-aba9-bca1696f6c32,"2020-06-13, 04:38:04 PM",root,GetPolicy,,,,us-east-1,,78.61.164.62
5e22ce60-1183-49ec-893a-e051fb4aea32,"2020-06-13, 04:38:03 PM",root,CreateUser,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDA5PSL2H55WIFD6U7EW""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::926798200699:user/CloudTrail""}]",,us-east-1,,78.61.164.62
68755b49-4999-433b-ac80-e5d47a10a68d,"2020-06-13, 04:38:03 PM",root,AttachUserPolicy,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/IAMUserChangePassword""}]",,us-east-1,,78.61.164.62
b2043425-de6f-4f89-ae01-dcd2e7f42649,"2020-06-13, 04:38:03 PM",root,AddUserToGroup,IAM User and 1 more,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",,us-east-1,,78.61.164.62
d2c3dc87-6af9-4da2-ba4c-189e2d805114,"2020-06-13, 04:38:03 PM",root,ListUsers,,,,us-east-1,,78.61.164.62
f641d5cd-5bda-471e-b7e1-d1f86a0e5874,"2020-06-13, 04:38:03 PM",root,ListGroupsForUser,,,,us-east-1,,78.61.164.62
5c7cf35f-9c0e-4e27-a775-c9b801f99369,"2020-06-13, 04:37:51 PM",root,ListAttachedGroupPolicies,,,,us-east-1,,78.61.164.62
7f90735f-c0bf-4a57-9505-6d2f6218e2bc,"2020-06-13, 04:37:51 PM",root,ListGroups,,,,us-east-1,,78.61.164.62
874d1148-8257-46d3-8b61-797d12c2f80f,"2020-06-13, 04:37:51 PM",root,ListAttachedGroupPolicies,,,,us-east-1,,78.61.164.62
e5486ba5-fc60-4a7a-86b3-0df7aff27d04,"2020-06-13, 04:37:13 PM",root,DescribeEventAggregates,,,,us-east-1,,78.61.164.62
3faeeb05-c35d-4039-a775-8c059d6a8c8a,"2020-06-13, 04:36:04 PM",root,ListUsers,,,,us-east-1,,78.61.164.62
b0ad25f9-f9f7-4bcc-ba3b-6c77c8312ccd,"2020-06-13, 04:36:04 PM",root,ListUsers,,,,us-east-1,,78.61.164.62
4dd10bc3-36fd-42e0-8cde-e508c2c6f0f3,"2020-06-13, 04:35:54 PM",root,ListGroups,,,,us-east-1,,78.61.164.62
ac9a530f-6a98-4d9c-85f5-d83aaa6a42ea,"2020-06-13, 04:35:54 PM",root,AttachGroupPolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/job-function/Billing""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",,us-east-1,,78.61.164.62
